reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
05c469fe-4374-45c1-b7e9-195113341871,edisun,https://play-lh.googleusercontent.com/a-/ALV-UjWmR-N64dtSdxlvwVgzJ_HwlnayAqFDCKPwI8OYuIxElWVm135w,"Sistim komplain nya baik sebagai pedagang atau pembeli menurut saya, sangat sangat jelek sekali",1,0,3.260.2,2024-04-28 06:10:47,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 06:20:09,3.260.2
09f5d086-b086-4506-9248-262302ab824b,Tunghin Vlogger,https://play-lh.googleusercontent.com/a-/ALV-UjW3UD1KK-gZaegkO4EXXt6FdV06f_hGDWgJCa0ikbhNKPcSmjty,"Pengiriman sering di pindah"" in dan barang hilang .Customer Servicenya Super""""""""""""lama banget responnya.Serta Solusinya lama & gak selesai"" hampir 1 bulan . Kecewa banget sama Tokopedia sekarang",1,0,3.257.1,2024-04-28 06:08:38,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2024-04-28 06:20:07,3.257.1
e6fb599d-6c3f-4458-b4d7-bd1ac92f4691,Vhaa BettaConcept,https://play-lh.googleusercontent.com/a-/ALV-UjV_ME5--FQLekK8Dz9BERo2V87k4bVc5fp_ktDdgDlKeXGacUr9,"Aplikasinya bagus, saya kasih ranking 1 buat toped, ditambah kurirnya selalu pake JNE yg super super lemot, lengkap deh parahnya Update 28-04-2024 2paket dengan resi dan ekspedisi yg berbeda nyampenya lama banget, dah gitu resi stuck ga bergerak sama sekali.. Toko sebelah pesen belakangan malah sedang diantar oleh kurir. Tokped koq makin bagus aja semakin kesini.",1,0,3.260.2,2024-04-28 05:56:17,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 06:00:05,3.260.2
331d39fe-4d04-4f6d-8933-444ddfa9b0f9,Azizul Siddiq,https://play-lh.googleusercontent.com/a-/ALV-UjXtunHwvOAVrhqjqi05KMOgdtpePi-V-yIZZpe2IkxIM7TCVLo,"Min ada bug diaplikasi tokopedia, aku cari sesuatu dipencarian tapi yang keluar malah yang engga dibutuhkan min",5,0,3.260.2,2024-04-28 05:45:55,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 06:00:03,3.260.2
29526683-482c-469c-b553-e31a15a573ac,JANI JAELANI,https://play-lh.googleusercontent.com/a-/ALV-UjXs6N6mCts6IlZR_Vs_0Ype0jbUHtMjszxu9QDfQrotH3tzJs8,Lawak nih aplikasi mentang mentang udah kerja sama dengan tiktok harga barang membludag setinggi langit,2,0,,2024-04-28 05:37:59,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 05:40:04,
60edeb4d-042c-4f2c-81ee-319124297e62,Indri Oktaviani,https://play-lh.googleusercontent.com/a/ACg8ocLoAv_MbbeKBpeECzZTzl4NvPMfe03Ihzal6ngo8mJNEOAItA=mo,Sangat tidak merekomendasikan aplikasi ini untuk berjualan karena proses pencairan saldo nya rumit sekali,1,0,3.260.2,2024-04-28 05:28:08,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2024-04-28 05:40:06,3.260.2
7fce7250-3f33-4933-85ec-d6baf76ec799,budi setiaji,https://play-lh.googleusercontent.com/a-/ALV-UjW_URr7Wj86KXNs2SHB7H2N02Suud8NAeSNbBPhHDNSKOIYxShd,"tampilan mudah dipahami, banyak promo dan relatif lebih murah jika dibandingkan dengan yg lainnya",5,0,3.260.2,2024-04-28 05:22:13,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 05:40:02,3.260.2
b2990b85-0081-4fb8-9a5f-3613ea1b3c18,Nurdin Achmad Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjXutVdq92uIQFmZKuTTvjzisGuUwMnOslGVbIukk9xJBZVbuyY,Pelanggan tetap,5,0,3.260.2,2024-04-28 05:19:08,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 05:20:03,3.260.2
1eb886e4-801e-4b8d-ad76-6dd566148835,Alif Nadira,https://play-lh.googleusercontent.com/a/ACg8ocJ2M9EzQrePNHeEb2ulYWcJbEZbSjAlX7z8h3Vw2hkS2QuUCw=mo,aplikasi bagus 👍,5,0,3.260.2,2024-04-28 05:17:29,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 05:20:06,3.260.2
61f21cdb-038a-4e1f-a37b-298429042b2c,Pubg m Skay,https://play-lh.googleusercontent.com/a-/ALV-UjVn0STd7l8TnwgCyhiFniVzO-_YHfofEAeIl5N6Ws1Ka84NbFs,banyakin diskon gede nya plissss banyakin diskon ongkirrrrr nya plissss,4,0,3.260.1,2024-04-28 05:12:50,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 05:20:07,3.260.1
9c1c3097-0b15-4672-9a29-2cb0b7bae2fa,Ruminah Ruminah,https://play-lh.googleusercontent.com/a-/ALV-UjWkygHLiehZ3QbKsIZFxEMsJvH8Y45NWbnsLGGVOj1O2bI9fTU,Coba dulu kali aja rebih simpel,5,0,,2024-04-28 05:06:06,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 05:20:01,
4ebfdeb4-75a4-4e7a-bc7f-a33ac98b5a4a,chanel kita,https://play-lh.googleusercontent.com/a/ACg8ocKQeLwozCWSjIQdXrybvwzBJEIPADnamueeCdlyBdFE9LbF7A=mo,"Min, tolong jaringannya agak di ringankan, saya mau uploud video gagal terus, sama pencarian follower di program affiliate di permudah lagi min, masak udah gabung affiliate sekitar 1 bulanan nggak ada yg ngefollow...",3,0,3.260.2,2024-04-28 04:56:11,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2024-04-28 05:00:03,3.260.2
82c9b26f-e7fc-4eb0-9f94-35aae6fe0861,Devi Marlia,https://play-lh.googleusercontent.com/a-/ALV-UjUQwPb7gKV1qc_sdGKGf558VuFE8WNQjTY5pAJyuu5sT-N1Kmr1EA,Tokped gimana sih? Mo ngubah nomor hp ngga berhasil. Padahal nomor kode yg diminta bener,3,0,3.260.2,2024-04-28 04:54:34,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 05:00:01,3.260.2
0ccb6246-9d69-4abf-869d-2a2f16bf7673,Edy Gustiawan,https://play-lh.googleusercontent.com/a/ACg8ocKLDk16aYy8qh3RC-H3K6TS66Vz5xSqWhpeFJXiBl8Dh4-dCg=mo,Bagus,5,0,,2024-04-28 04:36:14,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 04:40:03,
d77ff0bb-44bd-4483-b074-89710cf90548,Te Les,https://play-lh.googleusercontent.com/a/ACg8ocLJojI1mp0waRdAYIPdXxL7yvFcSJwlY-xYKqj8KrZ2WXpIPg=mo,Keat su asuuu,1,0,,2024-04-28 04:33:24,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 04:40:08,
f9c0cd8b-78d9-4a8a-9471-0f80e9e5df6a,NORO E,https://play-lh.googleusercontent.com/a-/ALV-UjWysN5m0O4c-A4AdgvUKcz3jppw-YluyQeC_Tr3GZo71xbz3Bg,"Gimana sih ini tokped pengguna baru dipersulit juga ya?, Harga barang 20.000 tapi karna ga dikasih voucher diskon untuk pengguna baru harga barang jadi 40.000 an gila tuh ga kayak shopee pengguna baru langsung dikasih voucher gratis ongkir yang ngebuat barangnya jadi murah",1,0,,2024-04-28 04:06:06,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 04:20:03,
4cf0dc73-a43f-49ef-b4f9-a0416e5040ec,Yasinta Sinta,https://play-lh.googleusercontent.com/a-/ALV-UjXHzrnyBQy1ZpVNXrKcPXV7QPUA90SRculDdZiKMY_nQvrrzyY,Tokopedia skrg dipersulit,1,0,,2024-04-28 04:00:22,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 04:20:05,
035ee5a5-e995-45a8-bb8b-05a585f2ef6b,Zendakala 073,https://play-lh.googleusercontent.com/a/ACg8ocLXOT3bJ1dBpL34Tp_LV5rrNdIw3YjS88Zvnrhnnfnb8XYbVw=mo,bagus,5,0,,2024-04-28 03:56:13,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 04:00:03,
9733d1b1-b4c9-4e44-8f6c-bf3346691567,ranto anggiat ph,https://play-lh.googleusercontent.com/a/ACg8ocJIzWS1sMgiGQLmGLnKaOizHl0035ZOv3bI-9h2HFGctnS3tQ=mo,semoga semakin cepat dan efektif,5,0,3.254.1,2024-04-28 03:53:32,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 04:00:07,3.254.1
379eecd3-5dcc-4764-b9e6-a392e65f5bf3,sri wijayanti,https://play-lh.googleusercontent.com/a-/ALV-UjWSRdLAgsq_q6lUkOW3w1PciD4ftB2LH5xEDjlDr9f8VHt_EnE,"meskipun barang lama nyampe, terus diajukan komplain, barang tetap nyampe ke rumah",5,0,3.260.2,2024-04-28 03:40:57,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 04:00:05,3.260.2
617d1f58-c1e8-4b2c-ae60-c355ba4b8821,Moses Nauw,https://play-lh.googleusercontent.com/a-/ALV-UjWQfgSzFExa9OBKghSy2XAW8htaRUBlQCDcuel7U7Uf63MKJrjO,terbaik,5,0,3.260.2,2024-04-28 03:38:54,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 03:40:04,3.260.2
1e6ac4ac-1300-400f-b15d-76f5d9917919,suparno purwosudarmo,https://play-lh.googleusercontent.com/a/ACg8ocKomWidUzjjIhEMadSKvPg7cPuYEKHlvnIGVu_BuUZD47K_Wg=mo,Tokopedia .. 9102023 . 11.11.2023 .. 20022024 .. 06042024 .. 28042024 . notifikasinya luar biasa ..,5,0,3.260.1,2024-04-28 03:34:50,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 03:40:03,3.260.1
b94107a7-ce14-45e6-98d7-d34901f3b662,tugimin bonong,https://play-lh.googleusercontent.com/a/ACg8ocLZnv_11My45l1aDbXoPMbEL_zrLyGccvdFPqekTYzpuDQVSA=mo,mantapp,5,0,3.260.2,2024-04-28 03:27:46,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 03:40:07,3.260.2
aa2f23c6-ae09-4118-8047-56128cd3e181,Joey Jordan,https://play-lh.googleusercontent.com/a-/ALV-UjVY_3MRndhe_63nvRQHBmRSJxA6AQaeLXQLrmeZt0FaxO5effqe,"Kapok pke apk 1 ini lebih baik pakai shopee atau agak mendingan lazada. Pengiriman nya nauzubillah lama poll sedangkan shopee, lazada 1,2,3 hari udh sampai",1,0,,2024-04-28 03:15:31,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 03:20:02,
fa1ca479-0be2-4c72-99af-89365f574517,Ayah Vino,https://play-lh.googleusercontent.com/a/ACg8ocL_ZbY5phm1eMr4hmtrOuCVTUPhACXxF9EpdQg42_ZTPysqaQ=mo,TOP 👍👍👍,5,0,3.260,2024-04-28 02:54:16,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 03:00:01,3.260
56e2dd68-1dc8-4376-afca-021cfefb410c,Ivan Marda,https://play-lh.googleusercontent.com/a-/ALV-UjU1xyx4wgQBTULtyUSk4AbM6Ke6PdLRkVhlp23G4bmutsztpe6p,🌟🌟🌟🌟🌟,5,0,3.254.1,2024-04-28 02:39:10,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 02:40:03,3.254.1
bece90f8-b316-4e98-8d88-9265ab7fce49,Ahyar Tri oktaviares,https://play-lh.googleusercontent.com/a-/ALV-UjVHIyTqgUoy3WSyy-aqiRHPM71QIdVQf8enDmfcybtBOdlPPEw,baik,5,0,3.260.2,2024-04-28 02:25:50,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 02:40:01,3.260.2
721074e8-151d-4e7c-81a9-1bfb38041e19,Rahmatul Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocKysG6cFfVzE7dmC0B-ewsNspKRvrZ_R8Bh-QXz1htC2IqtWQ=mo,Bagus,5,0,,2024-04-28 02:09:38,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 02:20:04,
a1a41ca0-9b7c-4135-9fac-dcb96543b797,Faso Jago,https://play-lh.googleusercontent.com/a-/ALV-UjWMu_Pjo1iSih-lUUOz7JgPpQ2aU3dEsz-tIeA_okZgMMeKBjIR,sangat bagus,5,0,,2024-04-28 02:07:46,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 02:20:08,
4dab74eb-360b-4a74-9886-434bfc918734,Heru Saepul rohman,https://play-lh.googleusercontent.com/a/ACg8ocICNeqXyLPP_tYFYj2xxl_Lcmg8UTqOpAMMm8wHdK1fo8eMTA=mo,nice,5,0,3.260.2,2024-04-28 02:05:12,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 02:20:10,3.260.2
6a32ceff-67cf-41cc-9a0a-684bf6b80368,Rangga Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjW4ZG6OpVme4U2N8KwnPABulE9LmD5vwg5_RPhH2f0MOxMRVSaq,"Saya udah belanja banyak pakai voucher dapat coin 132 ribu di satu toko, tpi koin tidak keluar, tokopedia kok gini amat ya",1,0,3.260.2,2024-04-28 02:04:30,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 02:20:06,3.260.2
baafee14-581d-4412-9160-25ffdefe6808,Cah Bumn,https://play-lh.googleusercontent.com/a/ACg8ocITkIoXX9lEi-o0wTJs8mDbyS94w-B2YiRAJKj96iwT2fgz5w=mo,mantap dan mudah,4,0,3.260.2,2024-04-28 01:59:10,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 02:00:02,3.260.2
41c5ef71-45fe-493e-a26a-69aa43364e48,Tegas Pambudi,https://play-lh.googleusercontent.com/a/ACg8ocKw2eZdIeib2cXzA_gwm43EexmlvtiBTT2Xtg1u2Pthmq4zAw=mo,Bagussssssss,5,0,,2024-04-28 01:53:04,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 02:00:06,
d850704a-9cd3-4e47-9fce-1f2792a274b6,Kursi Goyang,https://play-lh.googleusercontent.com/a/ACg8ocJGF57Nm9me91dSntCN6aVZUxiCFAUcAnuYPDTH0vdr1q-rcQ=mo,Entah kenapa kalo belanja di sini pengiriman lebih lama dibanding onlinemarketplace sebelah,1,0,,2024-04-28 01:50:50,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 02:00:07,
2372075c-61d4-4cba-9635-508e396ef950,Renef Agnotir,https://play-lh.googleusercontent.com/a-/ALV-UjVkgUdhuYxneXCk4CmiJZnIaBVHLYTJIFZOKjoPbytgjx6O0niE,Mengapa langganan Plus cuma ada di pulau jawa?? Diskriminasi bangettt. Trus pulau sumatera ngk masuk hitungan gitu??,1,0,3.260.1,2024-04-28 01:48:20,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 02:00:04,3.260.1
6e35e3f7-0b64-4b02-99ab-079e6c8cb32c,Reza Fazri,https://play-lh.googleusercontent.com/a-/ALV-UjXEEemFHtIqxW8vBETVBI0rvv0csQMtg9pw6dN_KKPHBOuXQTIk,terimakasih,5,0,3.260.2,2024-04-28 01:33:20,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 01:40:02,3.260.2
6b045bc4-00e2-42f9-be6d-fff85adcfcdf,I n d a h,https://play-lh.googleusercontent.com/a-/ALV-UjVRRpLccYRg7IfHO4q3i3h_DJz0AezOSm6IdPuAYaoJjTKoFrTu,"Sbnrnya mau kritik, cuman liat komentar sblm saya, pada jahat jahat jadi saya dukung developernya aja. Tetep semangat yak! edit : itu yg nyalahin ekspedisi knpa nilai 🌟 1 nya disini. ini kan buat ngerate apk nya🙄 complain tuh dah disediain dan bukan disini tmptny ya",5,6,3.260.2,2024-04-28 00:50:46,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 01:00:05,3.260.2
0fcf797f-0177-4aa5-9b83-6ee9cc816621,Khusus Game,https://play-lh.googleusercontent.com/a-/ALV-UjWkk4oe0O5b2sLmTG3g8QD8xTeI-bfguR6Y7tjZdfjgDKPj8aY,Mantap,5,0,,2024-04-28 00:46:06,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 01:00:02,
8f0af443-e27d-4924-8e91-32593332c8b3,Fransiscus tri handoko Warno,https://play-lh.googleusercontent.com/a/ACg8ocI_U5CuZaZW6yDxq0dnpxaEKdGp4UyXbxUWX2x4-zjUwvkYHw=mo,joss banget,5,0,3.234,2024-04-28 00:40:04,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 01:00:04,3.234
47e99956-87c2-4b96-a9bb-b4faa9eb554c,agung prasetyo,https://play-lh.googleusercontent.com/a/ACg8ocK1aeUO3Ic3B_q1utYTAqUl1oDOJQEvwiIgHAaSQr-99DgYEA=mo,bagus,4,0,3.260.2,2024-04-28 00:20:32,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 00:40:02,3.260.2
819ad9de-7756-449e-b84b-bf64ca800e82,Dwi Anggraini,https://play-lh.googleusercontent.com/a-/ALV-UjVxTAfyT6MxUEmgjOZPvxAiEkD__3xaNFwqq7sC3LKMinmL4Fp1,"bru ini coba aplikasi semoga brang nya oke dan cocok sesuai gambar, toko sebelah gambar nya apa dikirim apa",4,0,3.260.2,2024-04-28 00:17:22,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 00:20:02,3.260.2
7ba3ea35-25db-458d-8638-a0b20f3af2a1,Usep Dodi,https://play-lh.googleusercontent.com/a/ACg8ocLtxAJ3YucWrL8SMN_Nr0rmsL0zz2-ty3WWkoLi3EGLhgwwSA=mo,"cepet, aman, lancar",5,0,3.260.2,2024-04-28 00:13:43,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 00:20:06,3.260.2
c6f51d09-4f35-499f-a325-5649f5cda2b3,Christanto Rahmat,https://play-lh.googleusercontent.com/a-/ALV-UjU2ZhVlRbKHIpnCWWpJmpq98UjL3CjXFfW349m6NdNWT-AOawZq,"Gua pengguna Tokopedia Card, sangat senang dengan layanannya, cicilan meringankan, bisa diatur, gampang. Gua pengen muji tpi gak tau kemana, y disini deh 😁",5,0,3.260,2024-04-27 23:34:43,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-27 23:40:01,3.260
